name,smiles,name_id,count
3  AMP C10H12N5O7P,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]1O,3amp_e,23
Shikimate 5-phosphate,O=C(O)C1=C[C@@H](OP(=O)(O)O)[C@@H](O)[C@H](O)C1,skm5p_c,16
"N-Succinyl-LL-2,6-diaminoheptanedioate",[NH3+][C@@H](CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-])C(=O)[O-],sl26da_c,20
3  CMP C9H12N3O8P,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)n1,3cmp_e,21
N-Succinyl-2-L-amino-6-oxoheptanedioate,O=C(O)CCC(=O)N[C@@H](CCCC(=O)C(=O)O)C(=O)O,sl2a6o_c,20
Guanosine 3  phosphate C10H12N5O8P,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1,3gmp_e,24
Selenite,O=[Se]([O-])[O-],slnt_c,4
Sulfur dioxide,O=S=O,so2_c,3
Sulfite,O=S([O-])O,so3_c,4
Sulfate,O=S(=O)([O-])[O-],so4_c,5
Spermidine,[NH3+]CCCC[NH2+]CCC[NH3+],spmd_c,10
3  UMP C9H11N2O9P,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)(O)O)[C@H]2O)c(=O)[nH]1,3ump_e,21
Stearoyl-CoA (n-C18:0CoA),CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],stcoa_c,67
Sucrose 6-phosphate,O=P(O)(O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,suc6p_c,27
N2-Succinyl-L-arginine,N=C(N)NCCC[C@H](NC(=O)CCC(=O)O)C(=O)O,sucarg_c,19
4-Hydroxyphenylacetaldehyde,O=CCc1ccc(O)cc1,4hoxpacd_e,10
O-Succinylbenzoate,O=C(O)CCC(=O)c1ccccc1C(=O)O,sucbz_c,16
L-Tryptophan,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)O,trp__L_c,15
Succinate,O=C(O)CCC(=O)O,succ_c,8
Succinyl-CoA,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)[O-],succoa_c,55
N2-Succinyl-L-glutamate,O=C(O)CCC(=O)N[C@@H](CCC(=O)O)C(=O)O,sucglu_c,17
N2-Succinyl-L-glutamate 5-semialdehyde,O=CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-],sucgsa_c,16
O-Succinyl-L-homoserine,N[C@@H](CCOC(=O)CCC(=O)O)C(=O)O,suchms_c,15
Thiosulfate,O=S(=O)(O)[S-],tsul_c,5
N2-Succinyl-L-ornithine,[NH3+]CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-],sucorn_c,16
Succinic semialdehyde,O=CCCC(=O)O,sucsal_c,7
Tungstate,O=[W](=O)([O-])O,tungs_c,5
L-Tyrosine,[NH3+]C(Cc1ccc(O)cc1)C(=O)O,tyr__L_c,13
"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine",CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,u23ga_c,68
UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine,CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O,u3aga_c,55
Sulfoacetate,O=C([O-])CS(=O)(=O)[O-],sulfac_c,8
N-Acetyl-D-galactosamine,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,acgal_e,15
UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine,CCCCCCCCCCCC(O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1N,u3hga_c,52
N-Acetyl-D-galactosamine 1-phosphate,CC(=O)N[C@H]1C(OP(=O)(O)O)O[C@H](CO)[C@H](O)[C@@H]1O,acgal1p_e,19
"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)O[C@H](CO)[C@@H](O)[C@@H]1O,uaagmda_c,133
D-Tagatose 6-phosphate,O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O,tag6p__D_c,16
UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine,C=C(O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O)C(=O)O,uaccg_c,44
N-Acetylmuramate,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)O,acmum_e,20
UDP-N-acetyl-D-glucosamine,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,uacgam_c,39
UDP-N-acetyl-D-mannosamine,CC(=O)N[C@@H]1C(OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,uacmam_c,39
"D-Tagatose 1,6-biphosphate",O=P([O-])([O-])OC[C@H]1OC(O)(COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,tagdp__D_c,20
D-Tagaturonate,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)C(=O)CO,tagur_c,13
D-tartrate,O=C([O-])[C@@H](O)[C@H](O)C(=O)[O-],tartr__D_c,10
UDP-N-acetyl-D-mannosaminouronate,CC(=O)N[C@@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,uacmamu_c,40
"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-],uagmda_c,119
L-tartrate,O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-],tartr__L_c,10
UDP-N-acetylmuramoyl-L-alanine,CC(=O)N[C@H]1C(OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)[O-],uama_c,49
UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,CC(=O)N[C@H]1C(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O,uamag_c,58
UDP-N-acetylmuramate,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)[O-],uamr_c,44
Undecaprenyl diphosphate,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,udcpdp_c,64
Undecaprenyl phosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])[O-],udcpp_c,60
UDP C9H11N2O12P2,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1,udp_c,25
Uridine 5''-diphospho-{beta}-4-deoxy-4-formamido-L-arabinose,O=CN[C@H]1CO[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,udpLa4fn_c,36
Uridine 5''-diphospho-{beta}-4-deoxy-4-amino-L-arabinose,[NH3+][C@H]1CO[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,udpLa4n_c,34
UDP-4-keto-pyranose,O=C1CO[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,udpLa4o_c,34
UDPglucose,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,udpg_c,36
UDPgalactose,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,udpgal_c,36
Chloramphenicol,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,cm_e,20
"UDP-D-galacto-1,4-furanose",O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,udpgalfur_c,36
UDP-D-glucuronate,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,udpglcur_c,37
"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate",CC(=O)N[C@H]1C(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(=O)O,ugmd_c,70
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-],ugmda_c,80
Arbutin C12H16O7,OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,arbt_e,19
UMP C9H11N2O9P,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,ump_c,21
Undecaprenyl diphospho N-acetyl-glucosamine,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O,unaga_c,78
Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate,CC(=O)N[C@@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](C(=O)O)[C@@H](O)[C@@H]1O,unagamu_c,93
L-Ascorbate,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,ascb__L_e,12
Uroporphyrinogen III,O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1CC(=O)O)C2,uppg3_c,60
Phosphonate,O=[PH]([O-])O,ppt_e,4
Dopamine,NCCc1ccc(O)c(O)c1,dopa_e,11
Doxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,doxrbcn_e,39
Phosphoethanolamine KDO(2)-lipid (A),CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](CO[C@]2(C(=O)O)C[C@@H](O[C@]3(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]([C@@H](CO)OP(=O)(O)OCCN)O3)[C@@H](O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)(O)O)[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,enlipa_e,160
Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,rfamp_e,59
D-Sorbitol,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,sbt__D_e,12
Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)[O-],fusa_e,37
Sucrose C12H22O11,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,sucr_e,23
Beta D-Galactose,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,gal_bD_e,12
L-Threonine O-3-phosphate,C[C@@H](OP(=O)([O-])[O-])[C@H]([NH3+])C(=O)[O-],thrp_e,12
2(alpha-D-Mannosyl)-D-glycerate,O=C([O-])[C@@H](CO)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,manglyc_e,18
Galactitol,OC[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,galt_e,12
D-Glucosamine,[NH3+][C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,gam_e,12
Minocycline,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C([O-])=C1C2=O,mincyc_e,33
Myo-Inositol hexakisphosphate,O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O,minohp_e,36
Tetracycline,C[NH+](C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,ttrcyc_e,32
D-Glucuronate 1-phosphate,O=C(O)[C@H]1O[C@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@@H]1O,glcur1p_e,17
Tyramine,NCCc1ccc(O)cc1,tym_e,10
D-Mannitol,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,mnl_e,12
Phosphotyrosine,[NH3+][C@@H](Cc1ccc(OP(=O)([O-])[O-])cc1)C(=O)[O-],tyrp_e,17
UDP-N-acetyl-D-galactosamine,CC(=O)N[C@H]1C(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,udpacgal_e,39
Novobiocin,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,novbcn_e,44
Phenethylamine,NCCc1ccccc1,peamn_e,9
1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0),CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[NH3+],1agpe140_p,28
1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0),CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OCCN,1agpe160_p,30
1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[NH3+],1agpe180_p,32
"Cardiolipin (tetratetradecanoyl, n-C14:0)",CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,clpn140_p,84
"Cardiolipin (tetrahexadecanoyl, n-C16:0)",CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,clpn160_p,92
1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0),CCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@@H](O)CO,1agpg140_p,30
"Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)",CCCCCCC=CCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC,clpn161_p,92
"Cardiolipin (tetraoctadec-11-enoyl, n-C18:1)",CCCCCCC=CCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC(O)COP(=O)(O)OC[C@@H](COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC,clpn181_p,100
1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0),CCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@@H](O)CO,1agpg160_p,32
1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0),CCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)COP(=O)(O)OC[C@@H](O)CO,1agpg180_p,34
1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1),CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OC[C@@H](O)CO,1agpg181_p,34
